nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
TOSTADAS DE TINGA DE NOPALES,platos-fuertes,35 mins,Baja,4,"['3 tazas de nopal, cortado en tiritas', '1 cucharada de sal', '1 cucharadita de bicarbonato de sodio', 'suficiente de agua', '6 jitomates', '2 dientes de ajo', '1/4 tazas de caldo de verduras', '1 cucharada de aceite', '1/2 cebollas, fileteada', '1 cucharada de orégano', '1 cucharadita de sal', '1/2 cucharaditas de pimienta', '1 taza de zanahoria, rallada', '8 tostadas', '1 taza de frijol', 'al gusto de aguacate, en rebanadas para decorar']","['En una olla con agua hirviendo, cocina los nopales con la sal y el bicarbonato de sodio hasta que estén cocidos. Escurre y reserva.', 'Para el caldillo, licúa los jitomates con el ajo, el chile chipotle, y el caldo de verduras.', 'En una sartén profundo acitrona con aceite la cebolla, agrega la salsa, el orégano, la sal, la pimienta y cocina 15 minutos. Incorpora los nopales, la zanahoria y cocina por 5 minutos más. Rectifica sazón.', 'Sirve la tinga en tostadas de maíz con los frijoles y decora con aguacate.']",https://cdn7.kiwilimon.com/brightcove/4232/4232.jpg
TLACOYOS DE PAPA EN SALSA VERDE,guarniciones,1h,Baja,6,"['2 litros de agua', '1 cucharada de sal', '3 papas, peladas y cortadas en cuartos', '2 cucharadas de manteca de cerdo', '1/4 tazas de cebolla, finamente picada', '2 cucharadas de ajo, finamente picado', '1/2 tazas de queso cotija', '500 gramos de masa de maíz', '1 kilo de tomate, para la salsa', '4 chiles serranos, para la salsa', '1/4 cebollas, para la salsa', '1 diente de ajo, para la salsa', '1/4 tazas de cilantro fresco, para la salsa', '1 cucharada de aceite, para la salsa', 'al gusto de cebolla morada, para acompañar', 'al gusto de cilantro fresco, para acompañar', 'al gusto de queso cotija, para acompañar', 'al gusto de crema ácida, para acompañar']","['En una olla a fuego medio calienta el agua y cocina las papas con sal hasta que estén muy suaves.', 'Para el relleno, en una sartén a fuego medio calienta la manteca, agrega la cebolla, las papas y machaca hasta formar un puré, agrega el queso Cotija, sazona con sal y pimienta. Deja enfriar y reserva.', 'Con ayuda de tus manos forma una bolita de masa de maíz, ahueca y rellena con una cucharada del relleno de papa, cierra y dale forma de tlacoyo.', 'Calienta un comal a fuego medio, cocina los tlacoyos 5 minutos por ambos lados a fuego bajo. Reserva calientes.', 'Para la salsa, en una olla con agua hiviendo, cocina los tomates con los chiles, la cebolla, el ajo y el cilantro hasta que cambien de color. Cuela.', 'Licúa las verduras cocidas hasta obtener una salsa.', 'En una olla calienta el aceite, vierte la salsa y fríe por 10 minutos, sazona con sal y pimienta.', 'Sirve los tlacoyos y baña con salsa verde, decora con cebolla, cilantro, queso y crema.']",https://cdn7.kiwilimon.com/brightcove/4212/4212.jpg
PAPAS CON RAJAS,guarniciones,30 mins,Baja,4,"['5 papas', '5 chiles poblanos', '1 cucharadita de aceite', '1 cucharadita de mantequilla', '1/2 cebollas blancas, picada', '1 cucharada de ajo, picado', '1/2 tazas de grano de elote, amarillo', 'al gusto de sal y pimienta', 'al gusto de cilantro fresco']","['Sobre una tabla pela y corta las papas en cubitos.', 'En una olla con agua hirviendo y sal, cocina las papas hasta que estén suaves. Escurre y reserva.', 'En un comal asa los chiles hasta que estén negros, colócalos en una bolsa de plástico por 15 minutos para que suden y retira la piel y las semillas. Córtalos en tiritas y reserva.', 'En una sartén a fuego medio, calienta el aceite con la mantequilla, cocina la cebolla y el ajo, agrega las rajas, las papas, los elotitos, el orégano, la sal y la pimienta y cocina 5 minutos.', 'Sirve en una tortilla el guisado y decora con hojas de cilantro.']",https://cdn7.kiwilimon.com/brightcove/4193/4193.jpg
CHILES FORRADOS GRATINADOS Y SALSA DE MOSTAZA,guarniciones,22 mins,Baja,2,"['1/4 tazas de harina', '250 gramos de pasta de hojaldre', '1 lata de chiles jalapeños rellenos de frijol negro en salsa de jitomate La Morena®', '1 huevo', '1/2 tazas de queso parmesano, rallado', '1 cucharada de mantequilla, para la salsa', '1/4 cebollas, finamente picada para la salsa', '1 taza de crema para batir, para la salsa', '3 cucharadas de mostaza, para la salsa', '1 pizca de pimienta, blanca, para la salsa', '2 pizcas de sal, para la salsa']","['Precalienta el horno a 200°C.', 'Extiende la pasta hojaldre con un rodillo sobre una mesa previamente enharinada hasta que tenga ½ cm. de grosor y corta cuadros de 5 x 5cm.', 'Abre la lata de Chiles Jalapeños Rellenos de Frijol Negro en Salsa de Jitomate La Morena®, con una brocha coloca un poco de salsa de jitomate en cada cuadro, sobre estos un chile y cierra dos puntas de los cuadros. Barniza con huevo y espolvorea con queso parmesano. Hornea por 15 minutos o hasta que estén dorados.', 'Calienta la mantequilla en una sartén a fuego medio, agrega la cebolla y saltea por 2 minutos. Incorpora la crema y la mostaza, mezcla perfectamente y cocina por 5 minutos; sazona. Reserva.', 'Sirve los chiles en un plato extendido y acompaña con la salsa de mostaza.']",https://cdn7.kiwilimon.com/brightcove/1651/1651.jpg
MAÍZ ASADO,guarniciones,10 mins,Baja,6,"['1 cucharada de jugo de limón', '3/4 cucharaditas de Knorr® Suiza caldo de pollo', '1 cucharadita de cáscara de limón, finamente picada', '1/4 tazas de cilantro fresco, finamente picado', '3 cucharadas de Best Foods® real mayonnaise', '1 cucharada de crema agria, reducida en grasa', '1/2 cucharaditas de chile ancho, en polvo', '6 elotes', 'al gusto de queso fresco, desmoronado']","['En un bowl, combina el jugo de limón con Knorr® Suiza caldo de pollo. Calienta en el microondas 10 segundos y mezcla.', 'En un bowl, mezcla la cáscara de limón, con el cilantro, Best Foods® Real Mayonnaise, la crema agria, el chile y la mezcla de limón y Knorr® Suiza caldo de pollo.', 'Unta los elotes con un poco de la mezcla anterior y asa a la parrilla a fuego bajo por 10 minutos o hasta que estén cocidos.', 'Unta un poco más de la mayonesa y espolvorea el queso fresco. Sirve.']",https://cdn7.kiwilimon.com/brightcove/4140/4140.jpg
PASTEL DE ARROZ POBLANO,guarniciones,45 mins,Baja,8,"['1/4 tazas de cilantro fresco, para licuar', '1 chile poblano, asado y desvenado para licuar', '2 dientes de ajo, para licuar', '3 tazas de caldo de pollo, para licuar', '1/2 cebollas, para licuar', '1/4 tazas de aceite vegetal, para freír', '1 1/2 tazas de arroz, lavado con agua tibia y escurrido', '1 taza de rajas poblanas', '1 taza de grano de elote, amarillo', 'al gusto de rajas poblanas, para decorar', 'al gusto de grano de elote, para decorar']","['Agrega a la licuadora el cilantro, el chile poblano, el ajo, el caldo de pollo, la cebolla y licúa durante 2 minutos.', 'Calienta una ollita profunda a fuego medio con el aceite, fríe el arroz durante 7 minutos hasta que este doradito, agrega la preparación que licuaste con anterioridad, cuando hierva, agrega las rajas y el elote, baja el fuego y cubre con una tapa hasta que esté bien cocido.', 'Reposa el arroz durante 10 minutos, coloca el arroz en molde y con ayuda de una miserable rellena y presiona para compactar muy bien, desmolda corta una rebanada sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/4102/4102.jpg
TACOS DE COLIFLOR AL PASTOR,guarniciones,45 mins,Baja,4,"['al gusto de aceite', '1/4 cebollas, en cuartos', '4 chiles guajillos, desvenado', '2 chiles pasilla, desvenado', '4 jitomates, en mitades', '1 diente de ajo', '1 taza de caldo de verduras', '2 cucharadas de achiote, (10 g)', '4 tazas de coliflor, cocida y en trozos pequeños', 'al gusto de sal y pimienta', '12 tortillas de maíz', '1/4 tazas de cebolla, finamente picada', '1/4 tazas de cilantro fresco, finamente picado', '1/4 tazas de piña, parrillada, finamente picada', 'al gusto de salsa verde, o roja', '2 limones, en mitades']","['Para la salsa, en una olla a fuego medio fríe con aceite la cebolla, los chiles, el jitomate, y el ajo hasta que se comiencen a deshacer los jitomates. Agrega el caldo de verduras y deja reducir. Licúa con el achiote hasta obtener una salsa.', 'En una sartén profunda, saltea la coliflor con un poco de aceite hasta dorar. Agrega la salsa cocina unos minutos y sazona con sal y pimienta.', 'Sirve la coliflor sobre tortillas calientes y decora con cebolla, cilantro, piña, salsa y limones, disfruta.']",https://cdn7.kiwilimon.com/brightcove/4098/4098.jpg
LASAÑA VEGETARIANA DE CALABACITAS,guarniciones,50 mins,Baja,6,"['1 cucharada de mantequilla', '1 cucharada de aceite de oliva', '1/2 cebollas, finamente picada', '1 cucharada de ajo', '1/4 tazas de zanahoria, finamente picada', '1/4 tazas de apio, finamente picado', '1 taza de champiñón, picado', '1 taza de jitomate, de lata, picado', '1/2 tazas de puré de tomate', '1 taza de caldo de verduras', '1 cucharadita de tomillo seco', '1 cucharadita de orégano seco', '1 cucharadita de sal', '1/2 cucharaditas de pimienta', '10 calabazas', '2 tazas de queso manchego, rallado', 'al gusto de hoja de albahaca fresca']","['Precalienta el horno a 180°C.', 'Agrega a una sartén la margarina con el aceite de oliva y cocina la cebolla, el ajo, la zanahoria, el apio, los champiñones y el jitomate hasta que las verduras suelten su jugo.', 'Agrega el puré de tomate, el caldo de verduras, el tomillo, el orégano, la sal, y la pimienta y cocina hasta espesar. Reserva.', 'En una tabla con ayuda de un pelador, saca listones de la calabaza. Con un cuchillo corta láminas de calabaza a lo largo, medianamente gruesas.', 'En un refractario coloca una cama de láminas de calabaza, cubre con la salsa de tomate y espolvorea con el queso manchego. Repite el procedimiento hasta llenar el molde, termina con salsa de jitomate, el queso rallado y acomoda los listones de calabaza en forma de rollito.', 'Hornea por 20 minutos, retira del horno y decora con albahaca fresca.']",https://cdn7.kiwilimon.com/brightcove/4094/4094.jpg
CHILES CHIPOTLES EN ADOBO CASEROS,guarniciones,1h,Baja,10,"['12 tazas de agua, 3 litros', '1/4 tazas de piloncillo', '30 chiles chipotles, sin rabo', '1 jitomate, para adobo', '4 dientes de ajo, para adobo', '1/4 cebollas, para adobo', '1 cucharada de orégano, para adobo', '1 hoja de laurel, para adobo', '1 cucharadita de comino, entero para adobo', '1 cucharadita de clavo entero, para adobo', '1 cucharadita de pimienta gorda, entera para adobo', '1 cucharadita de mejorana, para adobo', '1/4 tazas de vinagre blanco, para adobo', '1 pizca de sal', '1 cucharada de aceite', '1 taza de cebolla, fileteada']","['Calienta una ollita a fuego medio con el agua y el piloncillo hasta que se disuelva, cocina los chiles hasta que se hidraten por completo, alrededor de 40 minutos. Cuela y reserva 5 chiles con un poco de agua de la cocción para el adobo, los demás chiles resérvalos por aparte.', 'Calienta un comal a fuego alto, asa el jitomate, el ajo, la cebolla, el orégano, el laurel, el comino, el clavo y la pimienta gorda hasta que suelten el aroma, cuidando de no quemarlos.', 'Para el adobo, licúa los chiles y el agua que reservaste con anterioridad, añade los ingredientes que asaste, la mejorana, el vinagre blanco, sal a tu gusto.', 'Calienta una ollita a fuego medio con el aceite, fríe la cebolla hasta que esté transparente, agrega el adobo, cocina 5 minutos y añade los chiles chipotles enteros, cocina durante 10 minutos, reserva la preparación en un frasco de vidrio y enfría, sirve tus chiles en el platillo que más te guste. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4091/4091.jpg
CALABACITAS RELLENAS DE ATÚN A LA MEXICANA,guarniciones,20 mins,Baja,4,"['2 cucharadas de aceite, para la salsa', '1/2 cebollas, cortada en octavos, para la salsa', '2 dientes de ajo, cortados por la mitad, para la salsa', '5 jitomates, cortados en cuartos, para la salsa', '1 chile guajillo, limpio y desvenado, asado para la salsa', '1 taza de agua, para la salsa', '1 pizca de sal y pimienta, para la salsa', '8 calabazas, criolla', '2 cucharadas de aceite de oliva', '1/2 tazas de cebolla blanca, picada', '2 tazas de jitomate, cortado en cubos pequeños', '2 tazas de atún en lata, drenado', '1/4 tazas de cilantro fresco, finamente picado', '1/2 tazas de queso crema', '1/2 tazas de queso asadero, rallado']","['Precalienta el horno a 180° C.', 'Para la salsa, calienta una ollita a fuego medio con el aceite, cocina la cebolla y el ajo hasta que estén brillantes, añade los jitomates con el chile y cocina hasta que los jitomates se deshagan, agrega el agua, sazona con sal y pimienta a tu gusto. Licúa hasta obtener un cadillo suave y terso.', 'Sobre una tabla con ayuda de una cuchara o una parisienne ahueca tus calabazas y reserva el relleno.', 'Para el atún, calienta una sartén a fuego medio con el aceite, cocina la cebolla hasta que tome un color brillante, agrega el jitomate, el atún, el cilantro, el relleno de la calabaza y sazona con sal y pimienta a tu gusto y reserva.', 'Rellena las calabazas con un poco de queso crema y con el relleno de atún. Cubre con el queso asadero y gratina en el horno durante 15 minutos.', 'Sirve las calabacitas con la salsa y disfruta.']",https://cdn7.kiwilimon.com/brightcove/3357/3357.jpg
TORTITAS DE QUESO CON ELOTE,platos-fuertes,20 mins,Baja,8,"['2 tazas de queso crema, cortado en cubitos para tortitas', '1 taza de queso manchego, rallado, para tortitas', '2 tazas de grano de elote, amarillo, para tortitas', '3 cucharadas de cebolla blanca', '3 cucharadas de tocino, frito y finamente picado', '1/2 tazas de panko, para empanizar', '1 taza de pan molido, para empanizar', '1 pizca de sal, para empanizar', '2 huevos, batido para empanizar', '1/4 tazas de aceite', '1/2 tazas de crema ácida, para aderezo', '1/2 tazas de mayonesa, para aderezo', '1 cucharada de jugo de limón, para aderezo', '1/4 tazas de cilantro fresco', '2 chiles chipotles adobados', 'al gusto de cilantro fresco, para acompañar', 'al gusto de queso fresco, para acompañar', 'al gusto de aguacate, cortado en cubos para acompañar']","['Para las tortitas, en un bowl mezcla el queso crema con el queso manchego, con el elote amarillo, el ajo, la cebolla blanca y el tocino hasta obtener una mezcla consistente. Forma las tortitas con ayuda de tus manos y reserva.', 'En un bowl, combina el panko con el pan molido y la sal. Empaniza las tortitas pasando por harina, huevo y la mezcla de pan molido.', 'Calienta una sartén a fuego medio con el aceite, cocina las tortitas hasta que estén crujientes. Escurre sobre papel absorbente.', 'Para el aderezo, licúa la crema con la mayonesa, el jugo de limón, el cilantro, sal y pimienta.', 'Sirve tus tortitas con el aderezo, hojas de cilantro, queso fresco y aguacate para acompañar. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/3347/3347.jpg
TACOS DORADOS DE PAPA Y PICO DE GALLO,platos-fuertes,25 mins,Baja,4,"['2 litros de agua', '1 cucharada de sal', '6 papas, peladas y en cubos', '1/3 tazas de mantequilla', '1/4 tazas de cebolla, finamente picada', '1/2 tazas de queso cotija', '12 tortillas de maíz', 'suficiente de aceite', '1/2 cebollas, finamente picada', '5 jitomates, finamente picado', '1/2 tazas de cilantro fresco, finamente picado', '1 chile habanero, finamente picado', '1/3 tazas de jugo de limón', '1 cucharadita de sal', '1/2 cucharaditas de pimienta', '1/3 tazas de crema ácida', '1/3 tazas de queso fresco, desmoronado']","['En una olla con agua y sal cocina la papa hasta que esté suavecita. Escurre y enfría.', 'En una sartén a fuego medio, cocina la cebolla con la, espera a que cambie de color, agrega las papas cocidas y machaca hasta formar un puré, agrega el queso Cotija y sazona con sal y pimienta.', 'Coloca sobre una tabla las tortillas de maíz y rellena con las papas, enrolla en forma de taco y fríe por un par de minutos o hasta que estén dorados con aceite caliente. Escurre sobre papel absorbente.', 'Para el pico de gallo, en un bowl mezcla la cebolla con el jitomate, el cilantro, el chile habanero, el jugo de limón, la sal y la pimienta y reserva.', 'Sirve en un plato los taquitos y coloca encima el pico de gallo, la crema, el queso desmoronado y disfruta.']",https://cdn7.kiwilimon.com/brightcove/3361/3361.jpg
